location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Singapore,SGP,15/02/2021,285733,220943,64790,,12126,6437,5.24,4.05,0.01
Singapore,SGP,16/02/2021,302196,223242,78954,,16463,7087,5.54,4.09,0.01
Singapore,SGP,17/02/2021,321186,226579,94607,,18990,8065,5.89,4.15,0.02
Singapore,SGP,18/02/2021,339885,230805,109080,,18699,10116,6.23,4.23,0.02
Singapore,SGP,19/02/2021,360105,236560,123545,,20220,13001,6.6,4.34,0.02
Singapore,SGP,20/02/2021,371605,240378,131227,,11500,14642,6.81,4.41,0.02
Singapore,SGP,21/02/2021,379628,242406,137222,,8023,15146,6.96,4.44,0.03
Singapore,SGP,22/02/2021,397675,248625,149050,,18047,15992,7.29,4.56,0.03
Singapore,SGP,23/02/2021,417834,256773,161061,,20159,16520,7.66,4.71,0.03
Singapore,SGP,24/02/2021,437344,264397,172947,,19510,16594,8.02,4.85,0.03
Singapore,SGP,25/02/2021,456086,273052,183034,,18742,16600,8.36,5.01,0.03
Singapore,SGP,26/02/2021,477089,283152,193937,,21003,16712,8.75,5.19,0.04
Singapore,SGP,27/02/2021,491058,291562,199496,,13969,17065,9,5.35,0.04
Singapore,SGP,28/02/2021,499848,297737,202111,,8790,17174,9.17,5.46,0.04
Singapore,SGP,01/03/2021,512963,307446,205517,,13115,16470,9.41,5.64,0.04
Singapore,SGP,02/03/2021,526345,317376,208969,,13382,15502,9.65,5.82,0.04
Singapore,SGP,03/03/2021,540181,328386,211795,,13836,14691,9.91,6.02,0.04
Singapore,SGP,04/03/2021,554109,340572,213537,,13928,14003,10.16,6.24,0.04
Singapore,SGP,05/03/2021,568562,354081,214481,,14453,13068,10.43,6.49,0.04
Singapore,SGP,06/03/2021,577967,362828,215139,,9405,12416,10.6,6.65,0.04
Singapore,SGP,07/03/2021,583202,367631,215571,,5235,11908,10.69,6.74,0.04
Singapore,SGP,08/03/2021,598273,381214,217059,,15071,12187,10.97,6.99,0.04
Singapore,SGP,09/03/2021,617024,398009,219015,,18751,12954,11.31,7.3,0.04
Singapore,SGP,10/03/2021,638782,416960,221822,,21758,14086,11.71,7.65,0.04
Singapore,SGP,11/03/2021,664466,439219,225247,,25684,15765,12.18,8.05,0.04
Singapore,SGP,12/03/2021,694310,464123,230187,,29844,17964,12.73,8.51,0.04
Singapore,SGP,13/03/2021,721727,488077,233650,,27417,20537,13.23,8.95,0.04
Singapore,SGP,14/03/2021,743877,508411,235466,,22150,22954,13.64,9.32,0.04
Singapore,SGP,15/03/2021,777667,536174,241493,,33790,25628,14.26,9.83,0.04
Singapore,SGP,16/03/2021,814056,565321,248735,,36389,28147,14.93,10.37,0.05
Singapore,SGP,17/03/2021,855120,598767,256353,,41064,30905,15.68,10.98,0.05
Singapore,SGP,18/03/2021,896035,631902,264133,,40915,33081,16.43,11.59,0.05
Singapore,SGP,19/03/2021,942213,668419,273794,,46178,35415,17.28,12.26,0.05
Singapore,SGP,20/03/2021,980712,698528,282184,,38499,36998,17.98,12.81,0.05
Singapore,SGP,21/03/2021,1013763,725879,287884,,33051,38555,18.59,13.31,0.05
Singapore,SGP,22/03/2021,1054413,756434,297979,,40650,39535,19.33,13.87,0.05
Singapore,SGP,23/03/2021,1092135,784377,307758,,37722,39726,20.03,14.38,0.06
Singapore,SGP,24/03/2021,1126473,807993,318480,,34338,38765,20.66,14.82,0.06
Singapore,SGP,25/03/2021,1159586,828887,330699,,33113,37650,21.26,15.2,0.06
Singapore,SGP,26/03/2021,1196782,851731,345051,,37196,36367,21.94,15.62,0.06
Singapore,SGP,27/03/2021,1228474,874619,353855,,31692,35395,22.53,16.04,0.06
Singapore,SGP,28/03/2021,1249945,891062,358883,,21471,33740,22.92,16.34,0.07
Singapore,SGP,29/03/2021,1297968,925857,372111,,48023,34794,23.8,16.98,0.07
Singapore,SGP,30/03/2021,1341354,953247,388107,,43386,35603,24.6,17.48,0.07
Singapore,SGP,31/03/2021,1382987,976052,406935,,41633,36645,25.36,17.9,0.07
Singapore,SGP,01/04/2021,1425044,998495,426549,,42057,37923,26.13,18.31,0.08
Singapore,SGP,02/04/2021,1459890,1016790,443100,,34846,37587,26.77,18.64,0.08
Singapore,SGP,03/04/2021,1501436,1036093,465343,,41546,38995,27.53,19,0.09
Singapore,SGP,04/04/2021,1534703,1052636,482067,,33267,40680,28.14,19.3,0.09
Singapore,SGP,05/04/2021,1588428,1080977,507451,,53725,41494,29.13,19.82,0.09
Singapore,SGP,06/04/2021,1640950,1108170,532780,,52522,42799,30.09,20.32,0.1
Singapore,SGP,07/04/2021,1694047,1133044,561003,,53097,44437,31.06,20.78,0.1
Singapore,SGP,08/04/2021,1746439,1156015,590424,,52392,45914,32.02,21.2,0.11
Singapore,SGP,09/04/2021,1803142,1176570,626572,,56703,49036,33.06,21.57,0.11
Singapore,SGP,10/04/2021,1853306,1194339,658967,,50164,50267,33.98,21.9,0.12
Singapore,SGP,11/04/2021,1898875,1213974,684901,,45569,52025,34.82,22.26,0.13
Singapore,SGP,12/04/2021,1944635,1230632,714003,,45760,50887,35.66,22.57,0.13
Singapore,SGP,13/04/2021,1986805,1248742,738063,,42170,49408,36.43,22.9,0.14
Singapore,SGP,14/04/2021,2027231,1268174,759057,,40426,47598,37.17,23.25,0.14
Singapore,SGP,15/04/2021,2066181,1286265,779916,,38950,45677,37.89,23.59,0.14
Singapore,SGP,16/04/2021,2109670,1305853,803817,,43489,43790,38.68,23.94,0.15
Singapore,SGP,17/04/2021,2147966,1321901,826065,,38296,42094,39.39,24.24,0.15
Singapore,SGP,18/04/2021,2178239,1336469,841770,,30273,39909,39.94,24.51,0.15
Singapore,SGP,19/04/2021,2225795,1353218,872577,,47556,40166,40.81,24.81,0.16
Singapore,SGP,20/04/2021,2271877,1374782,897095,,46082,40725,41.66,25.21,0.16
Singapore,SGP,21/04/2021,2317162,1399559,917603,,45285,41419,42.49,25.66,0.17
Singapore,SGP,22/04/2021,2361225,1424032,937193,,44063,42149,43.3,26.11,0.17
Singapore,SGP,23/04/2021,2407284,1448389,958895,,46059,42516,44.14,26.56,0.18
Singapore,SGP,24/04/2021,2450498,1466832,983666,,43214,43219,44.93,26.9,0.18
Singapore,SGP,25/04/2021,2489288,1486689,1002599,,38790,44436,45.64,27.26,0.18
Singapore,SGP,26/04/2021,2535238,1505732,1029506,,45950,44206,46.49,27.61,0.19
Singapore,SGP,27/04/2021,2581917,1527020,1054897,,46679,44291,47.34,28,0.19
Singapore,SGP,28/04/2021,2626054,1549165,1076889,,44137,44127,48.15,28.41,0.2
Singapore,SGP,29/04/2021,2671878,1575168,1096710,,45824,44379,48.99,28.88,0.2
Singapore,SGP,30/04/2021,2718989,1599125,1119864,,47111,44529,49.86,29.32,0.21
Singapore,SGP,01/05/2021,2756262,1622727,1133535,,37273,43681,50.54,29.76,0.21
Singapore,SGP,02/05/2021,2793354,1642908,1150446,,37092,43438,51.22,30.13,0.21
Singapore,SGP,03/05/2021,2826510,1664199,1162311,,33156,41610,51.83,30.52,0.21
Singapore,SGP,04/05/2021,2860562,1686222,1174340,,34052,39806,52.45,30.92,0.22
Singapore,SGP,05/05/2021,2895815,1707112,1188703,,35253,38537,53.1,31.3,0.22
Singapore,SGP,06/05/2021,2933268,1731353,1201915,,37453,37341,53.79,31.75,0.22
Singapore,SGP,07/05/2021,2972418,1753718,1218700,,39150,36204,54.5,32.16,0.22
Singapore,SGP,08/05/2021,3006872,1772096,1234776,,34454,35801,55.14,32.49,0.23
Singapore,SGP,09/05/2021,3038498,1789900,1248598,,31626,35021,55.72,32.82,0.23
Singapore,SGP,10/05/2021,3085356,1819343,1266013,,46858,36978,56.57,33.36,0.23
Singapore,SGP,11/05/2021,3132991,1846137,1286854,,47635,38918,57.45,33.85,0.24
Singapore,SGP,12/05/2021,3163188,1856858,1306330,,30197,38196,58,34.05,0.24
Singapore,SGP,13/05/2021,3163488,1857052,1306436,,300,32889,58.01,34.05,0.24
Singapore,SGP,14/05/2021,3219793,1873504,1346289,,56305,35339,59.04,34.35,0.25
Singapore,SGP,15/05/2021,3267941,1895545,1372396,,48148,37296,59.92,34.76,0.25
Singapore,SGP,16/05/2021,3311337,1915459,1395878,,43396,38977,60.72,35.12,0.26
Singapore,SGP,17/05/2021,3351117,1932102,1419015,,39780,37966,61.45,35.43,0.26
Singapore,SGP,18/05/2021,3391544,1950548,1440996,,40427,36936,62.19,35.77,0.26
Singapore,SGP,19/05/2021,3431754,1968866,1462888,,40210,38367,62.93,36.1,0.27
Singapore,SGP,20/05/2021,3478673,1992645,1486028,,46919,45026,63.79,36.54,0.27
Singapore,SGP,21/05/2021,3527865,2013756,1514109,,49192,44010,64.69,36.93,0.28
Singapore,SGP,22/05/2021,3575994,2030580,1545414,,48129,44008,65.57,37.23,0.28
Singapore,SGP,23/05/2021,3619358,2048461,1570897,,43364,44003,66.37,37.56,0.29
Singapore,SGP,24/05/2021,3667081,2075671,1591410,,47723,45138,67.24,38.06,0.29
Singapore,SGP,25/05/2021,3717918,2105447,1612471,,50837,46625,68.17,38.61,0.3
Singapore,SGP,26/05/2021,3758259,2131722,1626537,,40341,46644,68.91,39.09,0.3
Singapore,SGP,27/05/2021,3803333,2154549,1648784,,45074,46380,69.74,39.51,0.3
Singapore,SGP,28/05/2021,3851564,2179334,1672230,,48231,46243,70.62,39.96,0.31
Singapore,SGP,29/05/2021,3896263,2203295,1692968,,44699,45753,71.44,40.4,0.31
Singapore,SGP,30/05/2021,3934484,2223589,1710895,,38221,45018,72.14,40.77,0.31
Singapore,SGP,31/05/2021,3981470,2241107,1740363,,46986,44913,73.01,41.09,0.32
Singapore,SGP,01/06/2021,4027648,2266481,1761167,,46178,44247,73.85,41.56,0.32
Singapore,SGP,02/06/2021,4070842,2298741,1772101,,43194,44655,74.65,42.15,0.32
Singapore,SGP,03/06/2021,4124608,2343828,1780780,,53766,45896,75.63,42.98,0.33
Singapore,SGP,04/06/2021,4181889,2381816,1800073,,57281,47189,76.68,43.67,0.33
Singapore,SGP,05/06/2021,4234434,2410413,1824021,,52545,48310,77.64,44.2,0.33
Singapore,SGP,06/06/2021,4280769,2435957,1844812,,46335,49469,78.49,44.67,0.34
Singapore,SGP,07/06/2021,4322015,2461989,1860026,,41246,48649,79.25,45.14,0.34
Singapore,SGP,08/06/2021,4358958,2482793,1876165,,36943,47330,79.93,45.53,0.34
Singapore,SGP,09/06/2021,4401160,2509844,1891316,,42202,47188,80.7,46.02,0.35
Singapore,SGP,10/06/2021,4443927,2540983,1902944,,42767,45617,81.49,46.59,0.35
Singapore,SGP,11/06/2021,4493286,2571821,1921465,,49359,44485,82.39,47.16,0.35
Singapore,SGP,12/06/2021,4535350,2598291,1937059,,42064,42988,83.16,47.64,0.36
Singapore,SGP,13/06/2021,4574206,2624691,1949515,,38856,41920,83.87,48.13,0.36
Singapore,SGP,14/06/2021,4621838,2657272,1964566,,47632,42832,84.75,48.73,0.36
Singapore,SGP,15/06/2021,4674182,2694557,1979625,,52344,45032,85.71,49.41,0.36
Singapore,SGP,16/06/2021,4730573,2736794,1993779,,56391,47059,86.74,50.18,0.37
Singapore,SGP,17/06/2021,4785020,2778066,2006954,,54447,48728,87.74,50.94,0.37
Singapore,SGP,18/06/2021,4841999,2818289,2023710,,56979,49816,88.79,51.68,0.37
Singapore,SGP,19/06/2021,4896764,2856984,2039780,,54765,51631,89.79,52.39,0.37
Singapore,SGP,20/06/2021,4942000,2890847,2051153,,45236,52542,90.62,53.01,0.38
Singapore,SGP,21/06/2021,4995186,2933147,2062039,,53186,53335,91.59,53.78,0.38
Singapore,SGP,22/06/2021,5046432,2973364,2073068,,51246,53179,92.53,54.52,0.38
Singapore,SGP,23/06/2021,5097569,3014443,2083126,,51137,52428,93.47,55.27,0.38
Singapore,SGP,24/06/2021,5146296,3053729,2092567,,48727,51611,94.37,55.99,0.38
Singapore,SGP,25/06/2021,5195291,3092177,2103114,,48995,50470,95.26,56.7,0.39
Singapore,SGP,26/06/2021,5259379,3147292,2112087,,64088,51802,96.44,57.71,0.39
Singapore,SGP,27/06/2021,5316376,3197456,2118920,,56997,53482,97.48,58.63,0.39
Singapore,SGP,28/06/2021,5376358,3247758,2128600,,59982,54453,98.58,59.55,0.39
Singapore,SGP,29/06/2021,5422944,3285714,2137230,,46586,53787,99.44,60.25,0.39
Singapore,SGP,30/06/2021,5493167,3345740,2147427,,70223,56514,100.73,61.35,0.39
Singapore,SGP,01/07/2021,5574684,3409291,2165393,,81517,61198,102.22,62.51,0.4
Singapore,SGP,02/07/2021,5657607,3472810,2184797,,82923,66045,103.74,63.68,0.4
Singapore,SGP,03/07/2021,5737704,3535311,2202393,,80097,68332,105.21,64.83,0.4
Singapore,SGP,04/07/2021,5813694,3593337,2220357,,75990,71045,106.6,65.89,0.41
Singapore,SGP,05/07/2021,5892971,3655883,2237088,,79277,73802,108.06,67.04,0.41
Singapore,SGP,06/07/2021,5969206,3715973,2253233,,76235,78037,109.45,68.14,0.41
Singapore,SGP,07/07/2021,6046454,3775458,2270996,,77248,79041,110.87,69.23,0.42
Singapore,SGP,08/07/2021,6122578,3832576,2290002,,76124,78271,112.27,70.28,0.42
Singapore,SGP,09/07/2021,6203450,3886529,2316921,,80872,77978,113.75,71.27,0.42
Singapore,SGP,10/07/2021,6278690,3935076,2343614,,75240,77284,115.13,72.16,0.43
Singapore,SGP,11/07/2021,6346865,3974618,2372247,,68175,76167,116.38,72.88,0.44
Singapore,SGP,12/07/2021,6420926,4017188,2403738,,74061,75422,117.74,73.66,0.44
Singapore,SGP,13/07/2021,6485398,4048554,2436844,,64472,73742,118.92,74.24,0.45
Singapore,SGP,14/07/2021,6549589,4073124,2476465,,64191,71876,120.1,74.69,0.45
Singapore,SGP,15/07/2021,6617030,4095738,2521292,,67441,70636,121.33,75.1,0.46
Singapore,SGP,16/07/2021,6699269,4119237,2580032,,82239,70831,122.84,75.53,0.47
Singapore,SGP,17/07/2021,6776027,4138373,2637654,,76758,71048,124.25,75.88,0.48
Singapore,SGP,18/07/2021,6843732,4155144,2688588,,67705,70981,125.49,76.19,0.49
Singapore,SGP,19/07/2021,6887033,4167740,2719293,,43301,66587,126.28,76.42,0.5
Singapore,SGP,20/07/2021,6888137,4168436,2719701,,1104,57534,126.3,76.43,0.5
Singapore,SGP,21/07/2021,6961661,4188114,2773547,,73524,58867,127.65,76.8,0.51
Singapore,SGP,22/07/2021,7030983,4205770,2825213,,69322,59136,128.92,77.12,0.52
Singapore,SGP,23/07/2021,7111176,4222231,2888945,,80193,58844,130.39,77.42,0.53
Singapore,SGP,24/07/2021,7181343,4235377,2945966,,70167,57902,131.68,77.66,0.54
Singapore,SGP,25/07/2021,7242539,4247741,2994798,,61196,56972,132.8,77.89,0.55
Singapore,SGP,26/07/2021,7306630,4260864,3045766,,64091,59942,133.98,78.13,0.56
Singapore,SGP,27/07/2021,7356968,4274507,3082461,,50338,66976,134.9,78.38,0.57
Singapore,SGP,28/07/2021,7418107,4286586,3131521,,61139,65207,136.02,78.6,0.57
Singapore,SGP,29/07/2021,7482186,4298867,3183319,,64079,64458,137.2,78.83,0.58
Singapore,SGP,30/07/2021,7558181,4309173,3249008,,75995,63858,138.59,79.02,0.6
Singapore,SGP,31/07/2021,7629755,4317614,3312141,,71574,64059,139.9,79.17,0.61
Singapore,SGP,01/08/2021,7691185,4323603,3367582,,61430,64092,141.03,79.28,0.62
Singapore,SGP,02/08/2021,7756683,4332396,3424287,,65498,64293,142.23,79.44,0.63
Singapore,SGP,03/08/2021,7819788,4341540,3478248,,63105,66117,143.39,79.61,0.64
Singapore,SGP,04/08/2021,7883765,4349641,3534124,,63977,66523,144.56,79.76,0.65
Singapore,SGP,05/08/2021,7949817,4357234,3592583,,66052,66804,145.77,79.9,0.66
Singapore,SGP,06/08/2021,8024240,4365113,3659127,,74423,66580,147.14,80.04,0.67
Singapore,SGP,07/08/2021,8095151,4373750,3721401,,70911,66485,148.44,80.2,0.68
Singapore,SGP,08/08/2021,8156603,4382047,3774556,,61452,66488,149.56,80.35,0.69
Singapore,SGP,09/08/2021,8197881,4389184,3808697,,41278,63028,150.32,80.48,0.7
Singapore,SGP,10/08/2021,8246787,4400217,3846570,,48906,61000,151.22,80.68,0.71
Singapore,SGP,11/08/2021,8294404,4410432,3883972,,47617,58663,152.09,80.87,0.71
Singapore,SGP,12/08/2021,8339421,4419319,3920102,,45017,55658,152.92,81.03,0.72
Singapore,SGP,13/08/2021,8396259,4430028,3966231,,56838,53146,153.96,81.23,0.73
Singapore,SGP,14/08/2021,8452207,4440620,4011587,,55948,51008,154.98,81.43,0.74
Singapore,SGP,15/08/2021,8490899,4448322,4042577,,38692,47757,155.69,81.57,0.74
Singapore,SGP,16/08/2021,8517411,4456245,4061166,,26512,45647,156.18,81.71,0.74
Singapore,SGP,17/08/2021,8538964,4463138,4075826,,21553,41740,156.57,81.84,0.75
Singapore,SGP,18/08/2021,8560086,4469170,4090916,,21122,37955,156.96,81.95,0.75
Singapore,SGP,19/08/2021,8579333,4474730,4104603,,19247,34273,157.32,82.05,0.75
Singapore,SGP,20/08/2021,8605840,4482796,4123044,,26507,29940,157.8,82.2,0.76
Singapore,SGP,21/08/2021,8627389,4489642,4137747,,21549,25026,158.2,82.32,0.76
Singapore,SGP,22/08/2021,8639358,4493628,4145730,,11969,21208,158.42,82.4,0.76
Singapore,SGP,23/08/2021,8655924,4498364,4157560,,16566,19788,158.72,82.48,0.76
Singapore,SGP,24/08/2021,8669798,4502332,4167466,,13874,18691,158.97,82.56,0.76
Singapore,SGP,25/08/2021,8683645,4506679,4176966,,13847,17651,159.23,82.64,0.77
Singapore,SGP,26/08/2021,8696883,4510588,4186295,,13238,16793,159.47,82.71,0.77
Singapore,SGP,27/08/2021,8716274,4516199,4200075,,19391,15776,159.83,82.81,0.77
Singapore,SGP,28/08/2021,8733094,4520805,4212289,,16820,15101,160.13,82.9,0.77
Singapore,SGP,29/08/2021,8743475,4523436,4220039,,10381,14874,160.32,82.94,0.77
Singapore,SGP,30/08/2021,8756102,4527539,4228563,,12627,14311,160.56,83.02,0.78
Singapore,SGP,31/08/2021,8769889,4531407,4238482,,13787,14299,160.81,83.09,0.78
Singapore,SGP,01/09/2021,8782568,4535206,4247362,,12679,14132,161.04,83.16,0.78
Singapore,SGP,02/09/2021,8794626,4538916,4255710,,12058,13963,161.26,83.23,0.78
Singapore,SGP,03/09/2021,8812511,4543637,4268874,,17885,13748,161.59,83.31,0.78
Singapore,SGP,04/09/2021,8829835,4547433,4282402,,17324,13820,161.91,83.38,0.79
Singapore,SGP,05/09/2021,8841009,4549602,4291407,,11174,13933,162.11,83.42,0.79
Singapore,SGP,06/09/2021,8851324,4552885,4298439,,10315,13603,162.3,83.48,0.79
Singapore,SGP,07/09/2021,8860959,4556238,4304721,,9635,13010,162.48,83.55,0.79
Singapore,SGP,08/09/2021,8870247,4559595,4310652,,9288,12526,162.65,83.61,0.79
Singapore,SGP,09/09/2021,8878930,4562598,4316332,,8683,12043,162.81,83.66,0.79
Singapore,SGP,10/09/2021,8892461,4565768,4326693,,13531,11421,163.06,83.72,0.79
Singapore,SGP,11/09/2021,8904565,4568602,4335963,,12104,10676,163.28,83.77,0.8
Singapore,SGP,12/09/2021,8911987,4570224,4341763,,7422,10140,163.41,83.8,0.8
Singapore,SGP,13/09/2021,8919282,4572869,4346413,,7295,9708,163.55,83.85,0.8
Singapore,SGP,14/09/2021,8926330,4575529,4350618,183,7048,9339,163.68,83.9,0.8
Singapore,SGP,15/09/2021,8938640,4578694,4354908,5038,12310,9770,163.9,83.96,0.8
Singapore,SGP,16/09/2021,8948835,4581509,4359107,8219,10195,9986,164.09,84.01,0.8
Singapore,SGP,17/09/2021,8967836,4585276,4365879,16681,19001,10768,164.44,84.08,0.8
Singapore,SGP,18/09/2021,8989644,4587886,4371757,30001,21808,12154,164.84,84.13,0.8
Singapore,SGP,19/09/2021,9002705,4589250,4375170,38285,13061,12960,165.08,84.15,0.8
Singapore,SGP,20/09/2021,9022092,4591955,4379674,50463,19387,14687,165.43,84.2,0.8
Singapore,SGP,21/09/2021,9036605,4594472,4383243,58890,14513,15754,165.7,84.25,0.8
Singapore,SGP,22/09/2021,9058153,4596709,4386978,74466,21548,17073,166.09,84.29,0.8
Singapore,SGP,23/09/2021,9081367,4599388,4390207,91772,23214,18933,166.52,84.34,0.81
Singapore,SGP,24/09/2021,9113978,4602639,4395607,115732,32611,20877,167.12,84.4,0.81
Singapore,SGP,25/09/2021,9143424,4604816,4400620,137988,29446,21969,167.66,84.44,0.81
Singapore,SGP,26/09/2021,9163065,4606204,4403323,153538,19641,22909,168.02,84.46,0.81
Singapore,SGP,27/09/2021,9191249,4608503,4406599,176147,28184,24165,168.54,84.5,0.81
Singapore,SGP,28/09/2021,9221457,4610883,4409759,200815,30208,26407,169.09,84.55,0.81
Singapore,SGP,29/09/2021,9247199,4613137,4412758,221304,25742,27007,169.56,84.59,0.81
Singapore,SGP,30/09/2021,9274246,4615286,4416139,242821,27047,27554,170.06,84.63,0.81
Singapore,SGP,01/10/2021,9301575,4617733,4419444,264398,27329,26800,170.56,84.67,0.81
Singapore,SGP,02/10/2021,9328397,4619334,4422482,286581,26822,26425,171.05,84.7,0.81
Singapore,SGP,03/10/2021,9350244,4620377,4424324,305543,21847,26740,171.45,84.72,0.81
Singapore,SGP,04/10/2021,9376928,4622347,4426722,327859,26684,26526,171.94,84.76,0.81
Singapore,SGP,05/10/2021,9402163,4624573,4429321,348269,25235,25815,172.4,84.8,0.81
Singapore,SGP,06/10/2021,9423171,4626951,4432010,364210,21008,25139,172.79,84.84,0.81
Singapore,SGP,07/10/2021,9442708,4629141,4434493,379074,19537,24066,173.15,84.88,0.81
Singapore,SGP,08/10/2021,9470093,4631742,4438132,400219,27385,24074,173.65,84.93,0.81
Singapore,SGP,09/10/2021,9495451,4634351,4441398,419702,25358,23865,174.11,84.98,0.81
Singapore,SGP,10/10/2021,9526354,4636667,4443290,446397,30903,25159,174.68,85.02,0.81
Singapore,SGP,11/10/2021,9559548,4640387,4445866,473295,33194,26089,175.29,85.09,0.82
Singapore,SGP,12/10/2021,9588002,4643586,4448297,496119,28454,26548,175.81,85.15,0.82
Singapore,SGP,13/10/2021,9612494,4646288,4450515,515691,24492,27046,176.26,85.2,0.82
Singapore,SGP,14/10/2021,9635074,4648652,4452823,533599,22580,27481,176.67,85.24,0.82
Singapore,SGP,15/10/2021,9670991,4651820,4456194,562977,35917,28700,177.33,85.3,0.82
Singapore,SGP,16/10/2021,9699140,4654207,4458721,586212,28149,29098,177.85,85.34,0.82
Singapore,SGP,17/10/2021,9713602,4655591,4460168,597843,14462,26750,178.11,85.37,0.82
Singapore,SGP,18/10/2021,9734262,4657633,4462398,614231,20660,24959,178.49,85.4,0.82
Singapore,SGP,19/10/2021,9756085,4659415,4464303,632367,21823,24012,178.89,85.44,0.82
Singapore,SGP,20/10/2021,9774606,4661051,4466220,647335,18521,23159,179.23,85.47,0.82
Singapore,SGP,21/10/2021,9795910,4662650,4468236,665024,21304,22977,179.62,85.5,0.82
Singapore,SGP,22/10/2021,9826654,4664424,4470854,691376,30744,22238,180.19,85.53,0.82
Singapore,SGP,23/10/2021,9848746,4665757,4472861,710128,22092,21372,180.59,85.55,0.82
Singapore,SGP,24/10/2021,9860900,4666731,4474044,720125,12154,21043,180.81,85.57,0.82
Singapore,SGP,25/10/2021,9879986,4668308,4476059,735619,19086,20818,181.16,85.6,0.82
Singapore,SGP,26/10/2021,9904623,4669898,4478231,756494,24637,21220,181.62,85.63,0.82
Singapore,SGP,27/10/2021,9923596,4671264,4480397,771935,18973,21284,181.96,85.65,0.82
Singapore,SGP,28/10/2021,9946037,4672709,4482797,790531,22441,21447,182.38,85.68,0.82
Singapore,SGP,29/10/2021,9983635,4674534,4486047,823054,37598,22426,183.07,85.71,0.82
Singapore,SGP,30/10/2021,10013262,4676089,4489347,847826,29627,23502,183.61,85.74,0.82
Singapore,SGP,31/10/2021,10032341,4677334,4491957,863050,19079,24492,183.96,85.77,0.82
Singapore,SGP,01/11/2021,10056090,4679137,4495453,881500,23749,25158,184.39,85.8,0.82
Singapore,SGP,02/11/2021,10083465,4680635,4498546,904284,27375,25549,184.9,85.83,0.82
Singapore,SGP,03/11/2021,10103541,4681896,4501373,920272,20076,25706,185.26,85.85,0.83
Singapore,SGP,04/11/2021,10104687,4682032,4501950,920705,1146,22664,185.28,85.85,0.83
Singapore,SGP,05/11/2021,10142410,4684255,4507400,950755,37723,22682,185.98,85.89,0.83
Singapore,SGP,06/11/2021,10171264,4685581,4511162,974521,28854,22572,186.51,85.92,0.83
Singapore,SGP,07/11/2021,10188841,4686486,4513178,989177,17577,22357,186.83,85.93,0.83
Singapore,SGP,08/11/2021,10211614,4687731,4516776,1007107,22773,22218,187.25,85.96,0.83
Singapore,SGP,09/11/2021,10240339,4689424,4519934,1030981,28725,22411,187.77,85.99,0.83
Singapore,SGP,10/11/2021,10265711,4690961,4523046,1051704,25372,23167,188.24,86.02,0.83
Singapore,SGP,11/11/2021,10290443,4692583,4526110,1071750,24732,26537,188.69,86.05,0.83
Singapore,SGP,12/11/2021,10324717,4694457,4529689,1100571,34274,26044,189.32,86.08,0.83
Singapore,SGP,13/11/2021,10354613,4695903,4532548,1126162,29896,26193,189.87,86.11,0.83
Singapore,SGP,14/11/2021,10374287,4696847,4534356,1143084,19674,26492,190.23,86.12,0.83
Singapore,SGP,15/11/2021,10397835,4698416,4537611,1161808,23548,26603,190.66,86.15,0.83
Singapore,SGP,16/11/2021,10423627,4699932,4540545,1183150,25792,26184,191.13,86.18,0.83
Singapore,SGP,17/11/2021,10443945,4701150,4542992,1199803,20318,25462,191.51,86.2,0.83
Singapore,SGP,18/11/2021,10464839,4702345,4545411,1217083,20894,24914,191.89,86.22,0.83
